posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
21.	AUXILIAR ADMINISTRATIVO - GERENCIA DE ADMINISTRACIÓN TRIBUTARIA - CODIGO DE PLAZA - GAT-AA-21-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 1,400.00",28/03/2025,10/04/2025,7b3cf459-eea5-48cc-9ed4-6ec889e26ecf,2025-03-30 13:02:43.592875
20.	ABOGADO TRIBUTARIO - GERENCIA DE ADMINISTRACIÓN TRIBUTARIA - CODIGO DE PLAZA - GAT-AT-20-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",28/03/2025,10/04/2025,db59636f-3fa3-4043-9c9a-2a09e623f5a7,2025-03-30 13:02:43.592875
2.	ABOGADO - PROCURADURIA PUBLICA MUNICIPAL - CODIGO DE PLAZA - PPM-AB-02-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",28/03/2025,10/04/2025,5797ce95-17d1-4811-8c5b-9b0e9fd59c96,2025-03-30 13:02:43.592875
19.	ANALISTA DE SISTEMAS PAD III - OFICINA DE TECNOLOGÍA DE LA INFORMACIÓN - CODIGO DE PLAZA - OTI-AS-19-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",28/03/2025,10/04/2025,a11e95af-f035-4fea-8c5c-1bdbd405de31,2025-03-30 13:02:43.592875
18.	ESPECIALISTA ADMINISTRATIVO – AREA DE REGISTRO Y CONTROL PATRIMONIAL - CODIGO DE PLAZA - ARCP-EA-18-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,600.00",28/03/2025,10/04/2025,4a0706ac-cd90-4c57-95a1-d6fb3d4ba083,2025-03-30 13:02:43.592875
17.	AUXILIAR ADMINISTRATIVO I – AREA DE REGISTRO Y CONTROL PATRIMONIAL - CODIGO DE PLAZA - ARCP-AA-17-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",28/03/2025,10/04/2025,8ff6d0cf-db39-49c8-815a-adb6b27dec1a,2025-03-30 13:02:43.592875
16.	ASISTENTE ADMINISTRATIVO II - OFICINA DE ABASTECIMIENTOS Y CONTROL PATRIMONIAL - CODIGO DE PLAZA - OACP-AA-16-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,800.00",28/03/2025,10/04/2025,bb52debf-5b5e-4547-a4cf-bc86d53b53ac,2025-03-30 13:02:43.592875
15.	AUXILIAR ADMINISTRATIVO I - OFICINA DE ABASTECIMIENTOS Y CONTROL PATRIMONIAL - CODIGO DE PLAZA - OACP-AA-15-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,600.00",28/03/2025,10/04/2025,eda0fe0d-9cc5-40d6-ba6e-ba24c108a123,2025-03-30 13:02:43.592875
14.	AUXILIAR ADMINISTRATIVO I - OFICINA DE TESORERIA - CODIGO DE PLAZA - OT-AA-14-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",28/03/2025,10/04/2025,708f73bd-243b-436c-9fec-9e771de05e35,2025-03-30 13:02:43.592875
13.	ESPECIALISTA CONTABLE - OFICINA DE CONTABILIDAD - CODIGO DE PLAZA - OC-EC-13-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 2,000.00",28/03/2025,10/04/2025,8015dc57-159e-460e-8581-a07ab4c7d6ee,2025-03-30 13:02:43.592875
12.	ESPECIALISTA ADMINISTRATIVO (ASISTENCIADO SOCIAL) - OFICINA DE GESTIÓN DE RECURSOS HUMANOS - CODIGO DE PLAZA - OGRH-EA-12-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",28/03/2025,10/04/2025,22207b6b-48a1-4726-b21b-66382f25e902,2025-03-30 13:02:43.592875
11.	ABOGADO - OFICINA DE GESTIÓN DE RECURSOS HUMANOS - CODIGO DE PLAZA - OGRH-AB-11-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,000.00",28/03/2025,10/04/2025,d903e2d3-b631-47b0-840f-0998c93a5d23,2025-03-30 13:02:43.592875
10.	ASISTENTE ADMINISTRATIVO II - OFICINA GENERAL DE ADMINISTRACIÓN - CODIGO DE PLAZA - OGA-EA-10-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,800.00",28/03/2025,10/04/2025,ce70d1d1-d7dc-4070-9772-8a012854aeea,2025-03-30 13:02:43.592875
1.	AUXILIAR ADMINISTRATIVO - PROCURADURÍA PUBLICA MUNICIPAL - CÓDIGO DE PLAZA - PPM-AU-01-2025.,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,400.00",28/03/2025,10/04/2025,a80bddb4-8c78-4dbe-a97e-10142008a472,2025-03-30 13:02:43.592875
07.	ASISTENTE ADMINISTRATIVO - OFICINA GENERAL DE PRESUPUESTO - CODIGO DE PLAZA -  OGP-AA-07-2025,MUNICIPALIDAD DISTRITAL DE BAÑOS DEL INCA,CAJAMARCA - LOS BAÑOS DEL INCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 1,800.00",28/03/2025,10/04/2025,3489e983-f44c-4f79-a833-8e61842943a0,2025-03-30 13:02:43.592875
TÉCNICO EN LABORATORIO,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,750.00",28/03/2025,10/04/2025,477522d1-109a-49d1-9d54-596653a751f4,2025-03-30 13:02:43.592875
OBSTETRA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,000.00",28/03/2025,10/04/2025,03cbe8da-ec19-44fc-9466-a01066195a7a,2025-03-30 13:02:43.592875
OBSTETRA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,200.00",28/03/2025,10/04/2025,87befc54-571f-44c8-82c9-21869b9901d9,2025-03-30 13:02:43.592875
MÉDICO CIRUJANO(A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 5,500.00",28/03/2025,10/04/2025,a21b6dcc-01ae-466b-a9c3-96a41006e09a,2025-03-30 13:02:43.592875
MÉDICO CIRUJANO(A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 6,000.00",28/03/2025,10/04/2025,6414450f-6a12-47f9-8f48-527aadde20f2,2025-03-30 13:02:43.592875
MÉDICO CIRUJANO(A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 6,000.00",28/03/2025,10/04/2025,eee4cecf-eea0-43af-b80a-baf20da47a58,2025-03-30 13:02:43.592875
ENFERMERO (A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,800.00",28/03/2025,10/04/2025,351840cb-989e-4709-86c9-fb520692dbde,2025-03-30 13:02:43.592875
ENFERMERO (A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 4,000.00",28/03/2025,10/04/2025,1470cff8-041a-40f9-ae9a-2a0fdffd5857,2025-03-30 13:02:43.592875
ENFERMERO (A),UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,000.00",28/03/2025,10/04/2025,b4432573-01f6-45d1-8911-899f65521006,2025-03-30 13:02:43.592875
CIRUJANO DENTISTA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,300.00",28/03/2025,10/04/2025,32d5295f-d13c-451b-91f1-8f18063fab58,2025-03-30 13:02:43.592875
CIRUJANO DENTISTA,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,000.00",28/03/2025,10/04/2025,20221a96-bd8a-4404-ac0f-ecca95d88fd0,2025-03-30 13:02:43.592875
CHOFER,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 1,400.00",28/03/2025,10/04/2025,9b9d0d19-ac8c-466a-b50c-5cbb0591184c,2025-03-30 13:02:43.592875
BIÓLOGO,UNIDAD EJECUTORA SALUD SAN IGNACIO,CAJAMARCA - SAN IGNACIO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-4,1,"S/. 3,000.00",28/03/2025,10/04/2025,3a3903ae-5e96-404e-a172-734023a32ea9,2025-03-30 13:02:43.592875
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTION EDUCATIVA LOCAL DE LA PROVINCIA DE SAN MIGUEL - UGEL SAN MIGUEL,CAJAMARCA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,964.19",28/03/2025,10/04/2025,79dfc00a-d77a-46d9-b2eb-8ee9f3ff2b52,2025-03-30 13:02:43.592875
