posicion,empresa,ubicacion,num_conv,n_vac,salario,fecha_inicio,fecha_fin,id_uuid,fechaActualizacion
ASISTENTE IPERÚ - 2DA CONVOCATORIA,COMISION PARA LA PROMOCION DE EXPORTACI,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",21/03/2025,03/04/2025,32ea37cb-b014-4fd7-8155-312520c89d82,2025-03-22 20:59:16.501173
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,972.00",21/03/2025,03/04/2025,47cbc676-2e01-428b-8a5f-a4aa6682012e,2025-03-22 20:59:16.501173
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,AMAZONAS - BAGUA GRANDE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,972.00",21/03/2025,03/04/2025,0324ea18-1089-448b-bb80-165a5b601e42,2025-03-22 20:59:16.501173
CONDUCTOR DE VEHÍCULO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,264.19",21/03/2025,03/04/2025,5c5ad974-9e4c-47eb-aa6b-d635325e400e,2025-03-22 20:59:16.501173
DIRECTOR DE LA DIRECCIÓN DE INCUBADORA DE EMPRESAS,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 5,264.19",21/03/2025,03/04/2025,98f5d68e-8ac2-48b0-8e8e-2dd391d03a1a,2025-03-22 20:59:16.501173
DIRECTOR DE PRODUCCIÓN DE BIENES Y SERVICIOS,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 5,264.19",21/03/2025,03/04/2025,bc9d9fa2-05af-41b9-9847-230b9fe6fb55,2025-03-22 20:59:16.501173
EJECUTIVO DE BIBLIOTECA,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 4,264.19",21/03/2025,03/04/2025,9dfbb8c8-b83d-4a2c-ad7f-863aa9782527,2025-03-22 20:59:16.501173
EJECUTIVO DE CONTABILIDAD,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 4,264.19",21/03/2025,03/04/2025,abc62af2-b4c3-412a-8273-42ff6a0462c6,2025-03-22 20:59:16.501173
EJECUTIVO DE PATRIMONIO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 4,264.19",21/03/2025,03/04/2025,1f6b8d09-6120-4146-a0b0-dabb7b3b79ce,2025-03-22 20:59:16.501173
EJECUTIVO DEL CENTRO DE CÓMPUTO,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA,AMAZONAS - BAGUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 4,264.19",21/03/2025,03/04/2025,c21c68db-ce4f-402f-8dd2-e402e908af69,2025-03-22 20:59:16.501173
